Date,hfck,sbic,scbk,cic,imh,bkg,ncba,eqty,kcb,ctum,coop,brit,absa,Share_Price
2017-02-10,10.65,65.0,175.0,3.45,74.5,,21.25,27.0,25.5,36.5,12.5,10.0,8.75,10.65
2017-02-13,10.6,65.0,178.0,3.4,74.5,,22.0,27.0,25.5,35.75,12.5,10.1,8.6,10.6
2017-02-14,10.65,67.0,177.0,3.45,79.5,,22.75,26.75,25.5,35.5,12.55,10.05,8.5,10.65
2017-02-15,10.8,65.0,176.0,3.4,79.5,,24.25,26.75,25.0,35.75,12.4,10.25,8.15,10.8
2017-02-16,10.8,66.5,182.0,3.4,79.5,,25.75,27.0,24.75,35.5,12.35,10.4,8.4,10.8
2017-02-17,10.75,65.5,189.0,3.45,79.5,,27.0,27.25,24.5,34.5,12.05,10.25,8.3,10.75
2017-02-20,10.55,65.5,191.0,3.4,76.5,,27.0,27.0,24.0,34.25,11.95,10.35,8.25,10.55
2017-02-21,10.65,65.5,199.0,3.5,76.5,,26.75,27.0,24.25,34.25,12.0,10.6,8.3,10.65
2017-02-22,10.7,67.0,203.0,3.55,76.5,,26.5,27.0,25.0,34.75,12.05,10.65,8.3,10.7
2017-02-23,11.45,67.0,202.0,3.65,77.0,,28.75,26.75,25.75,35.5,12.35,10.95,8.65,11.45
2017-02-24,11.15,67.0,204.0,3.8,79.0,,30.5,26.75,25.75,35.25,12.5,10.75,8.75,11.15
2017-02-27,11.45,70.0,204.0,3.85,82.0,,30.25,26.75,25.75,35.25,12.5,10.65,8.75,11.45
2017-02-28,11.0,69.0,205.0,3.8,79.0,,30.0,26.25,25.25,35.0,12.55,10.6,8.5,11.0
2017-03-01,10.95,68.0,205.0,3.7,80.5,,29.75,26.0,25.0,34.5,12.65,10.55,8.5,10.95
2017-03-02,10.9,67.5,207.0,3.8,80.5,,27.25,25.75,25.0,35.5,12.5,10.5,8.6,10.9
2017-03-03,10.6,68.5,210.0,3.75,81.0,,25.5,25.75,25.5,36.75,12.5,10.4,8.75,10.6
2017-03-06,10.55,70.0,209.0,3.65,81.0,,25.0,25.75,25.75,35.75,12.4,10.45,8.85,10.55
2017-03-07,10.7,67.0,206.0,3.6,80.0,,24.75,25.5,26.0,35.0,12.4,10.35,8.95,10.7
2017-03-08,10.95,67.0,206.0,3.6,80.0,,24.5,25.75,27.0,34.75,12.55,10.25,8.95,10.95
2017-03-09,11.0,67.0,203.0,3.55,88.0,,24.25,26.5,28.5,34.25,12.5,9.95,9.0,11.0
2017-03-10,11.05,65.0,205.0,3.55,83.0,,24.5,27.0,29.5,34.5,12.45,9.95,9.05,11.05
2017-03-13,11.45,67.0,205.0,3.45,84.5,,24.25,28.75,29.75,35.25,12.75,9.85,9.0,11.45
2017-03-14,11.4,63.0,204.0,3.4,85.0,,23.0,29.0,29.75,34.0,12.7,9.4,8.95,11.4
2017-03-15,11.35,67.0,199.0,3.4,85.0,,23.25,27.75,29.5,34.0,12.85,9.4,8.8,11.35
2017-03-16,11.4,65.5,200.0,3.3,84.0,,22.75,28.25,29.25,35.0,12.9,9.45,8.7,11.4
2017-03-17,11.35,64.5,202.0,3.25,84.0,,22.75,28.75,30.0,34.25,14.05,9.5,8.75,11.35
2017-03-20,11.45,64.0,201.0,3.2,85.0,,23.25,29.5,31.5,34.5,14.0,9.9,8.9,11.45
2017-03-21,11.5,64.5,200.0,3.15,93.5,,23.75,29.5,31.75,34.0,14.15,9.85,8.9,11.5
2017-03-22,11.65,64.0,201.0,3.2,93.5,,24.0,29.75,31.75,34.25,14.1,9.9,9.15,11.65
2017-03-23,11.6,64.0,214.0,3.45,93.5,,24.0,30.0,31.25,33.5,14.05,10.0,9.15,11.6
2017-03-24,11.8,63.5,218.0,3.45,93.5,,24.5,30.25,31.5,33.75,13.95,10.1,9.0,11.8
2017-03-27,11.8,64.0,221.0,3.4,93.5,,24.25,30.5,32.25,34.0,13.65,10.5,9.05,11.8
2017-03-28,11.25,63.5,222.0,3.4,92.5,,24.5,31.25,32.75,34.0,13.7,10.45,9.0,11.25
2017-03-29,10.15,63.0,221.0,3.5,92.5,,24.75,32.5,33.0,35.0,13.75,10.4,8.95,10.15
2017-03-30,9.8,62.5,215.0,3.45,92.5,,25.75,32.75,34.25,34.75,13.95,10.4,8.85,9.8
2017-03-31,9.7,63.0,215.0,3.4,87.0,,26.5,32.75,34.75,34.5,13.95,10.3,7.95,9.7
2017-04-03,10.1,63.5,214.0,3.3,89.5,,28.25,33.0,34.0,34.75,13.95,10.45,7.9,10.1
2017-04-04,10.55,60.0,214.0,3.3,93.0,,28.0,33.25,34.0,34.25,14.0,10.5,7.85,10.55
2017-04-05,10.55,60.0,211.0,3.35,93.0,,29.25,33.75,33.75,34.0,14.0,10.4,7.8,10.55
2017-04-06,10.85,60.0,212.0,3.4,93.0,,29.75,34.25,33.75,34.0,13.95,10.3,7.95,10.85
2017-04-07,10.8,60.0,213.0,3.4,93.0,,30.5,34.75,33.75,34.0,13.95,10.3,8.0,10.8
2017-04-10,10.65,61.0,210.0,3.4,92.0,,29.75,34.0,33.5,34.5,14.0,10.2,7.9,10.65
2017-04-11,10.65,62.0,210.0,3.45,90.0,,29.75,32.0,33.0,33.75,14.05,10.05,7.8,10.65
2017-04-12,10.4,58.0,209.0,3.45,90.0,,28.75,32.75,33.0,34.0,14.0,9.95,7.8,10.4
2017-04-13,10.7,58.0,206.0,3.45,90.0,,27.75,33.0,33.0,34.0,13.95,9.95,7.85,10.7
2017-04-18,10.35,58.0,205.0,3.4,91.0,,26.5,32.75,33.0,33.75,14.0,10.05,7.65,10.35
2017-04-19,10.2,58.0,204.0,3.4,91.0,,26.5,32.5,33.25,34.75,13.95,10.05,7.9,10.2
2017-04-20,10.05,58.0,200.0,3.4,90.0,,26.5,32.75,34.0,35.0,13.8,9.95,8.0,10.05
2017-04-21,10.65,58.0,208.0,3.35,90.0,,26.75,32.75,34.0,35.75,14.05,10.0,7.95,10.65
2017-04-24,10.4,58.0,209.0,3.35,93.0,,25.75,33.0,34.25,35.25,13.95,9.95,8.0,10.4
2017-04-25,10.3,59.0,209.0,3.35,93.0,,25.5,33.25,31.25,35.25,13.95,9.95,8.05,10.3
2017-04-26,10.15,61.0,195.0,3.4,92.0,,25.75,33.75,32.0,35.25,13.95,10.0,8.0,10.15
2017-04-27,10.35,62.5,196.0,3.4,91.0,,25.75,33.75,32.0,35.75,13.95,9.95,8.15,10.35
2017-04-28,10.1,62.5,194.0,3.35,91.0,,26.75,33.0,31.5,35.5,14.0,9.8,8.2,10.1
2017-05-02,10.35,63.0,194.0,3.35,91.0,,26.25,33.0,31.75,35.75,14.05,9.95,8.2,10.35
2017-05-03,10.3,59.5,197.0,3.3,91.0,,27.0,33.0,32.25,35.5,14.0,9.9,8.15,10.3
2017-05-05,10.15,62.0,192.0,3.25,91.0,,27.25,34.5,33.0,36.25,14.3,10.05,8.1,10.15
2017-05-08,9.9,62.0,195.0,3.2,90.0,,26.5,32.75,33.25,37.75,14.45,10.0,8.0,9.9
2017-05-09,9.75,62.0,195.0,3.15,90.0,,26.75,32.5,33.25,38.25,15.25,10.0,7.95,9.75
2017-05-10,9.85,63.0,196.0,3.2,90.0,,27.75,32.25,33.75,39.0,15.95,10.15,7.95,9.85
2017-05-11,9.9,61.5,193.0,3.45,91.0,,27.25,32.0,34.0,40.25,16.9,10.0,8.0,9.9
2017-05-12,10.0,64.0,197.0,3.7,91.0,,27.0,32.75,35.0,43.75,16.6,10.1,8.0,10.0
2017-05-15,10.0,64.0,198.0,3.75,91.0,,27.25,32.75,35.25,41.75,16.7,10.05,7.95,10.0
2017-05-16,10.0,64.5,196.0,3.65,91.0,,28.25,33.0,36.25,40.75,16.8,10.1,7.9,10.0
2017-05-17,9.95,62.5,195.0,3.7,91.0,,28.0,33.5,36.5,39.75,16.85,10.15,7.95,9.95
2017-05-18,10.0,64.5,198.0,3.7,91.0,,28.25,34.5,37.75,37.5,16.95,10.2,7.95,10.0
2017-05-19,10.0,64.5,205.0,3.75,91.0,,28.25,35.0,37.5,39.75,17.0,10.3,7.95,10.0
2017-05-22,10.0,65.0,200.0,3.65,90.5,,28.0,35.5,37.75,39.75,17.45,10.45,7.95,10.0
2017-05-23,10.2,65.0,200.0,3.6,90.5,,28.0,36.0,38.5,39.75,17.3,10.85,8.05,10.2
2017-05-24,10.0,69.5,201.0,3.6,91.0,,28.5,38.0,39.5,39.75,17.35,11.2,8.25,10.0
2017-05-25,10.45,71.0,199.0,3.65,91.0,,29.5,37.75,40.0,39.75,17.4,11.5,8.7,10.45
2017-05-26,10.6,72.0,209.0,3.65,91.0,,30.25,38.0,39.0,39.75,17.5,11.85,8.6,10.6
2017-05-29,10.65,70.5,200.0,3.7,92.0,,30.5,36.75,38.25,39.75,16.3,12.5,8.55,10.65
2017-05-30,10.15,70.5,200.0,3.65,92.0,,30.25,37.75,38.5,39.25,16.3,12.1,8.75,10.15
2017-05-31,9.75,70.5,202.0,3.75,92.5,,30.75,38.0,39.75,39.5,16.6,11.85,8.95,9.75
2017-06-02,9.75,70.0,202.0,3.65,100.0,,32.0,39.25,40.0,39.5,17.05,11.45,9.0,9.75
2017-06-05,9.75,70.5,202.0,3.8,100.0,,33.0,39.25,40.75,39.5,17.3,11.45,9.15,9.75
2017-06-06,10.0,72.0,202.0,3.75,94.0,,33.0,39.25,40.0,39.25,17.55,11.3,9.5,10.0
2017-06-07,10.0,73.0,202.0,3.8,93.0,,33.25,39.25,40.0,39.25,17.45,11.35,9.6,10.0
2017-06-08,10.25,71.5,203.0,3.8,93.0,,32.5,39.25,40.0,39.75,17.45,11.7,9.5,10.25
2017-06-09,10.25,72.0,206.0,3.75,93.0,,31.0,39.0,39.75,40.0,17.3,11.65,9.75,10.25
2017-06-12,10.3,70.0,205.0,3.75,93.0,,30.75,39.75,38.75,40.0,17.2,11.95,9.6,10.3
2017-06-13,10.3,70.0,204.0,3.75,100.0,,31.5,39.5,38.25,39.5,17.15,12.45,9.5,10.3
2017-06-14,10.05,71.5,207.0,3.8,100.0,,31.0,39.75,38.0,38.75,17.4,12.5,9.5,10.05
2017-06-15,10.15,71.5,207.0,3.8,100.0,,32.75,40.0,37.75,39.75,17.3,12.55,9.65,10.15
2017-06-16,10.3,71.5,207.0,3.85,101.0,,33.5,39.0,37.0,41.25,17.2,13.0,9.6,10.3
2017-06-19,10.0,73.0,209.0,4.1,100.0,,34.0,38.0,36.0,41.75,17.05,13.45,9.9,10.0
2017-06-20,10.2,73.0,208.0,4.25,100.0,,34.0,38.25,37.0,42.0,17.0,13.35,9.95,10.2
2017-06-21,10.3,73.0,205.0,4.3,101.0,,34.75,38.25,37.5,43.25,16.95,13.45,10.0,10.3
2017-06-22,10.0,72.0,209.0,4.2,101.0,,34.25,37.5,37.5,43.25,17.0,13.3,10.0,10.0
2017-06-23,10.0,72.0,209.0,4.1,103.0,,32.0,37.5,37.75,42.25,17.0,13.2,10.0,10.0
2017-06-28,10.4,74.0,208.0,4.05,103.0,,32.75,37.75,37.0,40.75,16.85,12.55,9.85,10.4
2017-06-29,10.6,71.5,207.0,4.05,103.0,,32.25,37.75,37.5,41.25,16.65,12.7,9.9,10.6
2017-06-30,10.45,71.0,208.0,4.05,103.0,,33.5,37.5,37.75,41.5,16.9,12.65,9.95,10.45
2017-07-03,10.35,73.0,207.0,4.05,106.0,,34.0,38.0,37.75,41.5,14.85,12.85,9.85,10.35
2017-07-04,10.35,74.0,208.0,4.0,106.0,,33.75,37.75,38.0,41.75,14.2,12.9,9.85,10.35
2017-07-06,10.3,74.0,214.0,4.1,104.0,,33.5,37.5,37.75,41.75,14.0,13.65,9.8,10.3
2017-07-07,10.4,74.5,214.0,4.15,104.0,,33.5,37.25,37.75,41.5,13.95,14.2,9.55,10.4
2017-07-10,10.0,73.5,213.0,4.2,104.0,,33.5,37.0,37.75,41.75,14.0,14.4,9.5,10.0
2017-07-11,10.05,74.5,212.0,4.2,104.0,,34.0,37.5,38.0,41.75,13.95,14.55,9.55,10.05
2017-07-12,10.35,76.0,213.0,4.35,105.0,,33.75,37.25,38.0,41.5,13.95,15.8,9.5,10.35
2017-07-13,10.5,76.5,215.0,4.45,107.0,,34.0,37.5,38.75,41.75,13.95,15.8,9.5,10.5
2017-07-14,10.55,76.0,217.0,4.45,109.0,,33.75,38.0,39.25,41.5,14.0,14.3,9.6,10.55
2017-07-17,10.5,79.5,215.0,4.5,107.0,,33.75,38.75,39.75,41.0,14.5,14.15,9.6,10.5
2017-07-18,10.5,79.5,215.0,4.55,107.0,,33.75,39.5,39.75,41.5,14.5,13.95,9.55,10.5
2017-07-19,10.5,80.0,215.0,4.5,107.0,,34.25,39.75,39.25,40.5,14.85,14.0,9.6,10.5
2017-07-20,10.45,79.5,215.0,4.6,108.0,,34.0,39.25,39.75,40.5,14.9,13.8,9.65,10.45
2017-07-21,10.35,79.5,217.0,4.95,107.0,,33.75,39.75,39.75,40.25,14.95,13.75,9.65,10.35
2017-07-24,10.25,82.0,233.0,4.75,107.0,,33.75,40.25,39.75,40.25,14.95,13.85,9.65,10.25
2017-07-25,10.35,80.0,221.0,4.8,107.0,,34.75,40.75,39.5,40.0,15.0,13.85,9.75,10.35
2017-07-26,10.55,80.0,219.0,4.9,107.0,,33.75,41.0,39.75,40.25,15.15,14.95,9.7,10.55
2017-07-27,10.45,80.0,217.0,4.8,109.0,,34.0,41.0,40.0,40.25,15.1,14.45,9.75,10.45
2017-07-28,10.45,80.0,221.0,4.85,108.0,,34.75,41.25,41.0,40.5,15.4,14.45,9.75,10.45
2017-07-31,10.45,80.0,221.0,4.85,114.0,,33.75,40.75,40.75,40.25,15.65,14.45,9.8,10.45
2017-08-01,10.4,80.0,220.0,4.9,111.0,,32.5,40.75,39.5,40.75,15.65,14.0,9.45,10.4
2017-08-02,10.45,80.0,220.0,4.9,115.0,,32.5,40.75,39.5,40.75,15.65,13.8,9.55,10.45
2017-08-03,10.4,80.5,220.0,4.9,115.0,,32.5,39.75,40.5,41.5,15.6,13.9,9.55,10.4
2017-08-04,10.5,80.0,221.0,4.9,115.0,,32.0,39.75,40.5,41.5,15.55,14.15,9.55,10.5
2017-08-07,10.45,80.0,222.0,4.95,115.0,,32.75,40.25,41.5,41.75,15.7,14.4,9.65,10.45
2017-08-09,10.8,80.0,222.0,5.15,115.0,,34.0,41.25,42.5,42.0,15.85,14.85,9.95,10.8
2017-08-10,11.5,81.0,227.0,5.15,115.0,,35.0,41.0,42.5,42.75,15.9,14.55,10.3,11.5
2017-08-11,11.6,81.0,230.0,5.6,115.0,,36.5,42.75,43.5,43.5,16.15,14.9,10.6,11.6
2017-08-14,12.2,85.0,232.0,6.1,120.0,,36.25,44.0,45.25,44.5,16.95,15.1,11.5,12.2
2017-08-15,13.2,84.5,236.0,6.65,120.0,,36.25,44.25,45.25,45.0,17.5,15.5,11.6,13.2
2017-08-16,12.85,83.0,233.0,6.4,124.0,,36.25,43.75,44.75,45.0,17.5,15.5,11.05,12.85
2017-08-17,11.9,82.5,234.0,6.1,124.0,,36.25,43.0,44.0,44.0,17.4,15.35,10.75,11.9
2017-08-18,11.45,81.5,233.0,6.2,124.0,,36.25,43.0,44.0,42.25,16.2,15.15,10.45,11.45
2017-08-21,10.55,82.5,230.0,6.25,126.0,,36.0,43.0,44.25,42.75,16.45,15.1,10.35,10.55
2017-08-22,10.7,81.5,230.0,6.25,125.0,,36.0,42.75,44.75,42.75,16.35,15.1,10.3,10.7
2017-08-23,11.25,81.5,231.0,6.2,125.0,,36.75,43.0,45.0,42.25,16.55,15.45,10.4,11.25
2017-08-24,11.35,82.0,232.0,6.15,125.0,,36.75,43.25,45.25,42.5,16.7,14.95,10.55,11.35
2017-08-25,11.6,81.5,233.0,6.2,125.0,,37.0,43.5,45.5,42.5,16.95,15.1,10.6,11.6
2017-08-28,11.55,82.0,239.0,6.15,123.0,,37.5,44.25,45.25,42.75,16.9,15.1,10.8,11.55
2017-08-29,11.6,81.5,238.0,6.0,123.0,,38.0,43.75,45.25,42.75,17.0,15.0,10.6,11.6
2017-08-30,11.6,81.0,235.0,5.95,125.0,,37.75,43.75,45.25,42.75,17.0,14.95,10.55,11.6
2017-08-31,11.6,81.0,237.0,5.95,125.0,,40.5,43.75,45.0,43.5,17.05,15.0,10.65,11.6
2017-09-01,11.55,79.5,231.0,5.55,124.0,,38.75,40.25,43.75,43.0,16.7,14.3,10.25,11.55
2017-09-04,10.9,80.0,225.0,5.55,124.0,,38.0,40.0,41.5,41.75,16.0,13.8,10.25,10.9
2017-09-05,10.95,78.0,233.0,5.5,124.0,,38.75,38.75,41.75,42.0,16.2,13.4,10.4,10.95
2017-09-06,11.4,80.0,233.0,5.7,120.0,,38.75,39.0,42.0,42.0,16.3,13.85,10.35,11.4
2017-09-07,11.65,80.0,234.0,5.7,123.0,,40.75,39.25,42.25,42.0,16.3,13.9,10.35,11.65
2017-09-08,11.5,80.0,234.0,5.8,124.0,,39.0,39.0,42.25,42.0,16.45,13.95,10.35,11.5
2017-09-11,11.4,80.5,235.0,5.85,124.0,,39.75,39.0,42.0,41.75,16.55,14.0,10.3,11.4
2017-09-12,11.2,80.0,238.0,5.85,125.0,,39.75,39.0,42.0,41.75,16.45,13.95,10.3,11.2
2017-09-13,11.0,81.0,238.0,5.75,125.0,,39.75,38.75,42.0,41.25,16.55,13.8,10.45,11.0
2017-09-14,11.15,80.5,239.0,5.85,126.0,,39.75,39.0,42.0,41.75,16.65,14.0,10.35,11.15
2017-09-15,11.05,80.0,240.0,5.55,129.0,,40.0,39.0,42.0,41.5,16.6,14.05,10.4,11.05
2017-09-18,11.0,79.0,240.0,5.75,129.0,,39.75,40.0,41.75,41.0,16.6,14.75,10.4,11.0
2017-09-19,11.0,78.0,240.0,5.7,129.0,,39.75,39.5,42.0,41.0,16.55,14.95,10.4,11.0
2017-09-20,10.95,78.0,239.0,5.7,129.0,,40.25,39.75,42.75,40.75,16.55,14.95,10.45,10.95
2017-09-21,10.95,78.5,240.0,5.6,128.0,,40.0,39.75,43.0,41.0,16.75,14.95,10.45,10.95
2017-09-22,10.85,79.5,238.0,5.6,125.0,,39.5,39.5,43.0,41.25,16.95,14.95,10.4,10.85
2017-09-25,10.7,79.5,238.0,5.45,129.0,,39.25,39.0,42.5,41.25,17.0,14.95,10.35,10.7
2017-09-26,10.55,79.5,238.0,5.45,129.0,,39.0,39.25,41.75,41.5,16.9,14.95,10.3,10.55
2017-09-27,10.55,79.5,226.0,5.45,129.0,,38.75,39.0,41.5,41.75,16.95,14.9,10.25,10.55
2017-09-28,10.55,79.0,229.0,5.45,129.0,,38.75,39.0,41.25,40.25,16.9,15.1,10.1,10.55
2017-09-29,10.45,79.0,231.0,5.35,130.0,,38.5,38.75,41.0,40.75,17.05,15.0,10.1,10.45
2017-10-02,10.5,79.0,225.0,5.3,129.0,,38.25,38.75,41.0,41.0,16.9,15.0,10.1,10.5
2017-10-03,10.5,78.0,225.0,5.4,126.0,,38.25,38.0,40.75,41.0,16.85,15.1,10.1,10.5
2017-10-04,10.5,78.0,225.0,5.25,126.0,,38.25,37.0,40.5,40.75,16.7,15.05,10.25,10.5
2017-10-05,10.6,78.5,226.0,5.3,126.0,,38.0,36.75,40.25,40.5,16.65,15.15,10.15,10.6
2017-10-06,10.7,79.5,226.0,5.3,126.0,,37.75,36.75,40.0,40.5,16.65,15.2,10.15,10.7
2017-10-09,10.85,80.0,226.0,5.45,126.0,,38.0,36.0,39.5,40.25,16.5,15.2,10.1,10.85
2017-10-10,10.7,77.0,227.0,5.4,125.0,,37.25,36.5,39.0,40.75,16.5,15.0,9.95,10.7
2017-10-11,10.75,77.0,227.0,5.3,121.0,,37.0,35.75,37.75,40.0,16.5,14.8,9.6,10.75
2017-10-12,10.9,79.5,225.0,5.3,121.0,,36.0,35.5,37.5,39.25,16.5,14.4,9.7,10.9
2017-10-13,10.8,79.5,226.0,5.35,122.0,,36.25,36.0,37.0,39.5,16.5,14.1,9.5,10.8
2017-10-16,10.75,79.0,226.0,5.3,125.0,,36.0,36.0,37.0,39.75,16.5,14.15,9.45,10.75
2017-10-17,10.8,79.0,226.0,5.25,125.0,,37.25,36.0,37.0,39.75,16.3,14.15,9.05,10.8
2017-10-18,10.8,78.0,225.0,5.25,124.0,,37.25,36.25,36.5,39.5,16.3,13.95,9.15,10.8
2017-10-19,10.55,79.0,216.0,5.0,124.0,,37.0,36.25,36.5,38.75,16.1,13.75,9.0,10.55
2017-10-23,10.85,78.0,223.0,5.0,124.0,,36.75,36.25,36.75,38.5,15.85,13.2,9.0,10.85
2017-10-24,10.7,79.0,216.0,5.05,124.0,,36.75,36.5,38.25,39.5,15.9,13.5,9.0,10.7
2017-10-27,11.05,79.0,215.0,5.5,124.0,,38.0,36.25,38.5,39.75,16.1,13.95,9.15,11.05
2017-10-30,11.05,77.0,217.0,5.6,124.0,,38.0,36.5,38.25,39.75,16.0,14.5,9.4,11.05
2017-10-31,11.35,79.5,220.0,5.9,124.0,,37.25,38.0,38.0,39.25,15.95,14.5,9.95,11.35
2017-11-01,11.9,80.0,222.0,5.75,124.0,,37.75,40.75,39.25,40.0,16.0,14.8,9.95,11.9
2017-11-02,11.95,80.5,224.0,5.75,124.0,,38.0,40.75,41.0,41.25,16.3,14.65,10.05,11.95
2017-11-03,12.1,80.5,225.0,5.65,124.0,,38.25,40.25,41.5,40.75,16.7,14.75,10.15,12.1
2017-11-06,12.25,82.0,226.0,5.6,124.0,,38.0,40.0,41.25,42.0,16.5,14.7,10.15,12.25
2017-11-07,12.0,81.5,226.0,5.55,120.0,,38.0,40.0,40.75,42.25,16.4,14.7,10.15,12.0
2017-11-08,12.0,81.5,228.0,5.7,120.0,,38.25,40.25,40.75,43.0,16.35,14.0,10.1,12.0
2017-11-09,12.05,80.0,227.0,5.7,120.0,,38.0,40.0,41.0,42.5,16.35,14.25,10.0,12.05
2017-11-10,12.4,80.0,227.0,5.6,120.0,,38.0,40.0,40.5,42.5,16.25,14.2,9.95,12.4
2017-11-13,12.2,78.5,226.0,5.5,120.0,,38.0,39.5,39.75,42.25,16.2,14.4,9.95,12.2
2017-11-14,12.2,79.5,227.0,5.35,120.0,,37.75,39.0,39.5,42.0,16.0,14.45,9.95,12.2
2017-11-15,12.2,79.5,220.0,5.35,120.0,,37.5,39.75,40.5,42.5,16.1,14.5,9.95,12.2
2017-11-16,12.15,79.5,220.0,5.5,120.0,,36.5,40.25,40.75,42.0,16.0,14.5,9.9,12.15
2017-11-17,12.2,80.0,218.0,5.55,120.0,,36.25,40.75,41.0,42.0,16.0,14.45,9.8,12.2
2017-11-20,12.5,79.5,219.0,6.0,120.0,,36.5,42.0,42.25,42.0,16.2,14.55,9.8,12.5
2017-11-21,12.7,79.5,220.0,5.9,124.0,,37.0,42.5,43.25,42.25,16.95,15.0,9.95,12.7
2017-11-22,12.6,79.5,220.0,6.0,126.0,,36.75,43.25,43.75,42.0,16.9,14.8,9.95,12.6
2017-11-23,12.85,79.5,219.0,5.95,126.0,,36.5,43.0,43.25,42.25,16.5,14.95,9.95,12.85
2017-11-24,12.7,81.5,219.0,5.9,126.0,,36.75,43.0,42.75,43.0,16.2,15.0,9.9,12.7
2017-11-27,12.45,81.5,219.0,5.95,128.0,,39.25,43.0,42.0,43.0,16.15,15.0,9.95,12.45
2017-11-29,11.85,82.0,219.0,6.0,128.0,,39.0,43.0,41.75,43.75,16.2,15.0,9.9,11.85
2017-11-30,11.4,82.0,219.0,5.9,128.0,,37.0,42.75,41.25,43.5,16.3,15.05,9.85,11.4
2017-12-01,11.45,82.0,215.0,5.9,123.0,,37.25,42.25,40.75,43.75,16.3,15.15,9.85,11.45
2017-12-04,11.4,84.5,219.0,5.6,123.0,,36.75,42.25,41.0,43.75,16.15,15.15,9.9,11.4
2017-12-05,11.45,82.0,219.0,5.65,122.0,,36.75,41.75,41.25,44.0,16.0,14.95,9.9,11.45
2017-12-06,11.4,82.0,212.0,5.55,122.0,,36.75,40.75,42.0,44.0,16.0,14.9,9.85,11.4
2017-12-07,11.3,82.0,211.0,5.55,122.0,,36.0,40.5,42.25,44.0,16.0,14.85,9.9,11.3
2017-12-08,11.25,82.0,211.0,5.55,122.0,,35.75,41.0,42.25,44.0,16.0,14.85,9.8,11.25
2017-12-11,11.15,82.0,210.0,5.5,122.0,,35.75,40.75,42.0,44.25,16.0,14.55,9.9,11.15
2017-12-13,10.95,82.0,210.0,5.6,122.0,,35.5,40.25,42.0,44.25,16.0,14.1,9.85,10.95
2017-12-14,10.6,82.5,203.0,5.75,124.0,,35.75,40.25,42.25,44.0,16.0,14.0,9.85,10.6
2017-12-15,10.75,82.0,206.0,5.8,120.0,,35.5,40.25,42.0,44.0,16.0,14.0,9.8,10.75
2017-12-18,10.95,82.5,206.0,5.55,125.0,,35.25,40.0,41.5,44.0,16.0,14.0,9.8,10.95
2017-12-19,10.95,82.0,207.0,5.6,127.0,,34.5,39.75,42.25,44.25,16.0,13.7,9.75,10.95
2017-12-20,10.85,82.0,206.0,5.6,127.0,,34.0,40.25,42.5,44.75,16.2,13.3,9.7,10.85
2017-12-21,10.85,82.0,207.0,5.7,127.0,,33.75,40.25,42.75,44.5,16.0,13.4,9.75,10.85
2017-12-22,10.75,82.0,207.0,5.8,127.0,,33.75,40.25,42.75,44.5,15.9,13.75,9.75,10.75
2017-12-27,10.65,81.0,207.0,5.65,127.0,,33.75,39.0,42.75,44.5,15.8,13.9,9.7,10.65
2017-12-28,10.55,81.0,207.0,5.55,127.0,,33.75,38.75,42.75,44.25,15.95,13.3,9.65,10.55
2017-12-29,10.4,81.0,208.0,5.6,127.0,,33.75,39.75,42.75,43.75,15.95,13.35,9.6,10.4
2018-01-02,10.35,80.0,210.0,5.65,120.0,,34.0,39.75,42.75,43.5,15.95,13.5,9.6,10.35
2018-01-03,10.3,80.0,209.0,5.6,120.0,,34.0,40.0,42.25,43.75,16.15,13.85,9.55,10.3
2018-01-04,10.15,80.0,209.0,5.65,120.0,,36.25,40.0,42.5,44.0,16.3,13.75,9.55,10.15
2018-01-05,10.0,81.0,206.0,5.7,119.0,,36.5,40.25,42.75,44.0,16.3,13.7,9.55,10.0
2018-01-08,10.55,81.0,207.0,5.55,119.0,,35.75,40.0,42.5,44.25,16.3,13.5,9.6,10.55
2018-01-09,10.5,80.0,205.0,5.6,119.0,,35.5,40.75,42.75,44.25,16.3,13.15,9.65,10.5
2018-01-10,10.35,80.5,205.0,5.6,115.0,,35.5,40.75,43.0,44.25,16.35,13.0,9.75,10.35
2018-01-11,10.35,81.0,205.0,5.55,115.0,,35.25,41.75,43.25,44.25,16.3,12.95,9.75,10.35
2018-01-12,10.15,82.5,207.0,5.55,119.0,,35.25,41.5,44.25,44.0,16.5,13.0,9.75,10.15
2018-01-15,10.1,82.0,205.0,5.5,116.0,,35.25,42.0,44.75,44.25,16.4,13.0,9.75,10.1
2018-01-16,10.25,81.5,204.0,5.5,116.0,,33.75,42.25,44.75,44.75,16.35,12.95,9.75,10.25
2018-01-17,10.15,80.0,204.0,5.55,116.0,,34.0,42.75,45.25,45.25,16.1,12.9,9.8,10.15
2018-01-18,10.3,80.0,204.0,5.55,116.0,,34.0,43.25,45.25,45.5,16.5,12.95,9.95,10.3
2018-01-19,10.95,81.0,205.0,5.6,116.0,,37.0,44.0,45.25,45.75,16.75,13.15,10.8,10.95
2018-01-22,11.2,82.5,206.0,5.8,116.0,,36.5,43.75,45.0,46.0,16.75,13.25,10.9,11.2
2018-01-23,10.95,82.0,206.0,5.8,116.0,,35.25,43.0,44.25,46.0,16.7,13.65,10.65,10.95
2018-01-24,10.95,82.5,205.0,5.7,115.0,,35.0,42.5,43.0,46.0,16.7,13.3,10.15,10.95
